url,category,title,author,description,date,place,date_from,date_to
/DUL1,DROIT,LE DROIT-CANON,M. l’abbé DULAC,Conférence donnée en Valais.,1982,"Séminaire International St Pie X, Écône",01.01.1982,31.12.1982
/DUVE1,POLITIQUE,LA PRATIQUE DE LA VIE SOCIALE,M. DUVERGER,Session d’étude.,08 - 13.07.1991,Flavigny,08.07.1991,13.07.1991
/exor1,AUTORITÉ RELIGIEUSE,UN EXORCISTE RÉCITE LE GRAND EXORCISME COMPLET,Exorciste,L’exorcisme du Pape Paul IV.,,,,
/fra1,DROIT,LE DROIT À L’HEURE DES DROITS DE L’HOMME,Me A. FRANZÉ,En Suisse et ailleurs.,30.10.1996,Sion,30.10.1996,
/fram1,ERREURS FAUSSES RELIGIONS,MOÏSE – JÉSUS-CHRIST – MOHAMMED : Y A-T-IL TROIS RELIGIONS RÉVÉLÉES ?,M. A. FRAMENT,,05.06.1999,Caussade,05.06.1999,
/ga02,MONSEIGNEUR LEFEBVRE,SAINT PIE X ET MONSEIGNEUR LEFEBVRE – LE SACERDOCE,Mgr A. de GALARRETA,"Solennité de St Pie X.
Monsieur l’abbé Simoulin “Le sacerdoce”.",06.10.1991 - 14.04.1991,Écône - Genève,06.10.1991,14.04.1991
/gre5,SAINTS,LE PURGATOIRE DANS LA VIE DES SAINTS,M. l’abbé Grenon,,,,,
/GUE2,POLITIQUE,LA SOURCE DU MAL DE L’ÉPOQUE AU CANADA,M. l’abbé R. GUEGUEN,Série de 9 conférences.,01 - 09.2005,Chapelle St Joseph,01.09.2005,30.09.2005
/HA1,ERREURS FAUSSES RELIGIONS,L’ÊTRE ET L’AU-DELÀ CHEZ LES INDO-EUROPÉENS ANCIENS,M. HAUDRY,,07.12.1992,"Inst. St Grégoire le Grand, Lyon",07.12.1992,
/J1,AUTORITÉ RELIGIEUSE,JE CROIS EN JÉSUS-CHRIST FILS DE DIEU,Rév. père Barrielle,Toutes les preuves apologétiques de la divinité de Notre Seigneur Jésus-Christ.,,Dépliant des retraites,,
/JA2,PSYCHOLOGIE,CAMPAGNES DE PRESSE ET MANIPULATION DES FOULES,M. M. de JAEGHERE,"Techniquement médiocre
Le journaliste avisé qu’est M. de Jaeghere nous parle d’un sujet qu’il connaît particulièrement bien",17.05.1993,"Institut Uni. St Pie X, Paris",17.05.1993,
/JAC2,RETRAITES SPIRITUELLES,L’ACTE ANAGOGIQUE OU ACTE D'AMOUR DE DIEU,M. l’abbé E. JACQMIN,"Conférences de carême
Conseils de spiritualité de Saint Jean de la Croix (5° conseil).
Explications d’après Saint Thomas.
L’amour de Dieu, le plus puissant moyen de sanctification.",Carême 2000,Carmel de Quiévrain,,
/JAC3,RETRAITES SPIRITUELLES,RÈGLES DU DISCERNEMENT DES ESPRITS SELON ST IGNACE,M. l’abbé E. JACQMIN,,25 - 27.07.2000,Carmel de Quiévrain,25.07.2000,27.07.2000
/JACOT1,POLITIQUE,L’ÉGLISE : TEMPOREL ET SPIRITUEL,M. l’abbé M. JACOT,Conférences de “Constantia”.,2004,Sion,01.01.2004,31.12.2004
/KO2,SERMONS,"VIE DE L’ABBÉ HENRI LA PRAZ, PRÊTRE DE LA FRATERNITÉ SACERDOTAL SAINT PIE – HOMÉLIE DE L’ABBÉ LA PRAZ : LA TOUSSAINT",M. l’abbé M. KOLLER,,21.05.1993,,21.05.1993,
/LA1,CULTURE,LA LITTÉRATURE ET LE SPIRITUEL,M. A. LANAVERE,,03.04.1995,Paris,03.04.1995,
/LA2,CULTURE,ROBERT BRASILLAC ET LA GRACE,M. A. LANAVERE,,,Paris,,
/LAR2,DROIT,LES CENSURES ET LES CAS RÉSERVÉS,M. l’abbé LAROCHE,Session d’étude.,10 - 17.07.1989,Flavigny,10.07.1989,17.07.1989
/LAR3,RETRAITES SPIRITUELLES,TRIDUUM PRÉPARATOIRE A PAQUES,M. l’abbé LAROCHE,"Devoirs envers Dieu, envers le prochain et envers nous-mêmes. Pâques 1994.",1994,Sion,01.01.1994,31.12.1994
/las08,AUTORITÉ RELIGIEUSE,EXAMEN DE LA CATÉCHESE FRANCAISE D’APÈES SES DOCUMENTS,M. A. de LASSUS,"4ème Congrès théologique de sì sì no no
Bilan et perspectives pour une vraie restauration de l’Église.",3 - 5.08.2000,Rome,03.08.2000,05.08.2000
/lo39,POLITIQUE,CITÉ CATHOLIQUE OU CITÉ UTOPIQUE ?,M. l’abbé A. LORANS,,22.02.1998,Sion,22.02.1998,
/lo34,POLITIQUE,ÉGLISE ET CONTRE-ÉGLISE,M. l’abbé A. LORANS,"Synthèse du Congrès tenu à Albano, du 2 au 5 janv. 1996
«Les problèmes posés à la conscience catholique par le dernier concile».",26.01.1997,Sion,26.01.1997,
/lo19,RETRAITES SPIRITUELLES,QUELLES NOUVELLES DU DÉMON ?,M. l’abbé A. LORANS,"L’exorcisme aujourd’hui, à la lumière du discernement des esprits.",02.10.1993,Sion,02.10.1993,
/lo31,ACTION CATHOLIQUE,QUI PEUT PRETENDRE AVOIR LA VERITÉ ?,M. l’abbé A. LORANS,"C’est la question que beaucoup se posent aujourd’hui. Le relativisme a gagné toutes les couches de la société et nous sommes souvent désarçonnés devant les diverses objections qui nous sont faites…
Cette conférence apporte des réponses philosophiques claires, simples et irréfutables.
A écouter absolument !",27.01.1996,Sion,27.01.1996,
/lo37,PSYCHOLOGIE,UNE RÉPONSE AUX TROUBLES NERVEUX : LA MÉTHODE VITTOZ,M. l’abbé A. LORANS,Par Monsieur l’abbé Lorans et Mlle Sandrine Planchette.,03.04.1995,Paris,03.04.1995,
/lov06,AUTORITÉ RELIGIEUSE,"HORS DE L’ÉGLISE PAS DE SALUT : L’INFAÏBILITÉ, EN QUOI CONSISTE-T-ELLE ?",Me R. LOVEY,,16.03.1989,"Séminaire Inter. St Pie X, Écône",16.03.1989,
/lov16,RETRAITES SPIRITUELLES,LES EXERCICES DE SAINT IGNACE ET LE COMBAT SPIRITUEL,M. l’abbé Ph. LOVEY,À la chapelle de la Sainte Famille.,10.2007,Sion,01.10.2007,31.10.2007
/MATH1,RETRAITES SPIRITUELLES,EXORCISME : LE DIABLE EXISTE,JE L’AI RENCONTRÉ,Rév. père MATTHIEU,MATH,,,
/MLE1,RETRAITES SPIRITUELLES,"PÉDAGOGIE DE LA GRACE, SELON SAINT IGNACE",M. l’abbé Ph. MARCILLE,,16.01.1995,"Institut Universitaire St-Grégoire le Grand, Lyon",16.01.1995,
/PELE6,SUISSE,PÈLERINAGES SUISSES 1994,M. l'abbé MÖRGELY - M. l'abbé Ph. LOVEY,"Flüeli
Messe de St Nicolas de Flüe.
Homélies de S.E. Mgr. B. Fellay et de M. l’abbé Mörgeli.
Orgue.
Marguerite Bays
Messe de l’Ascension.
Homélie de M. l’abbé Ph. Lovey.
Ave Mariæ Stella.
Orgue.
Âme du Christ.
Ave Maria.
Orgue.",1994,Flüeli,01.01.1994,31.12.1994
/PELE1,SUISSE,SAINT NICOLAS DE FLÜE (Pèlerinage) INTRONISATION DU SACRÉ-CŒUR,Mgr. B. Fellay : M. l'abbé Pfluger,"Mgr. B. Fellay : M. l’abbé Pfluger :
Trois intentions de prière
M. l’abbé Weber : Ne soyons pas médiocres",08.1989,Flüeli,01.08.1989,31.08.1989
/PELE5,SUISSE,PÈLERINAGES SUISSES 1993,Notre-Dame de Bourguillon - Marguerite Bays,Mgr. B. FELLAY - M. l'abbé Ph. LOVEY,PELE,19.09.1993 - 20.05.1993,,
/PER1,PSYCHOLOGIE,LA JOIE - ELLE ATTIRE LES FAVEURS ET LES COMPLAISANCES DIVINES,M. l’abbé J.-Y. PERTIN,,17.11.1999,Brignoles,17.11.1999,
/PIV1,DROIT,THÉOLOGIE ET DROIT,M. l’abbé F. PIVERT,Session d’étude.,09 - 14.07.1990,Flavigny,09.07.1990,14.07.1990
/PM1,ACTION CATHOLIQUE,AMOUR DE LA VÉRITÉ ET HAINE DE L'ERREUR,Rév. père Pierre-Marie O.P.,"Congrès théologique organisé à l’occasion du 10ème anniversaire de la mort de don Francesco Maria PUTTI, et du 20ème anniversaire de la fondation de sì sì no no.",08 - 10.12.1994,"Albano, Rome",08.12.1994,10.12.1994
/pol09,PHILOSOPHIE,LA CIVILISATION DU “MOI”,M. C. POLIN,,22.09.1994,"Lauzon, Canada",22.09.1994,
/pol04,ACTION CATHOLIQUE,LES GRANDS PRINCIPES DE LA PENSÉE CONTRE-RÉVOLUTIONNAIRE,M. C. POLIN,,07.10.1993,"Lauzon, Canada",07.10.1993,
/pol01,ACTION CATHOLIQUE,LES ILLUSIONS RÉPUBLICAINES,MM. POLIN et ROUSSEAU,Conférence-débat de MM. Claude Polin et Claude Rousseau à propos de leur livre,07.02.1994,"Institut Uni. St Pie X, Paris",07.02.1994,
/pol08,POLITIQUE,NATIONALISME – RÉGIONALISME – FÉDÉRALISME,M. C. POLIN,,21.09.1994,"Lauzon, Canada",21.09.1994,
/pol10,POLITIQUE,POUVOIR TEMPOREL – POUVOIR SPIRITUEL,M. C. POLIN,,23.09.1994,"Lauzon, Canada",23.09.1994,
/pol03,POLITIQUE,QU’EST-CE QUE LE TOTALITARISME ?,M. C. POLIN,,07.10.1993,"Lauzon, Canada",07.10.1993,
/pol07,POLITIQUE,RÉFLEXION SUR LE LIBÉRALISME ET LE SOCIALISME,M. C. POLIN,,11.10.1993,"Lauzon, Canada",11.10.1993,
/pol06,PHILOSOPHIE,TRADITION ET MODERNITÉ (L'homme naturel et l'homme moderne),M. C. POLIN,,12.10.1993,"Lauzon, Canada",12.10.1993,
/POR2,AUTORITÉ RELIGIEUSE,QUEL RAPPORT ENTRE SAINT PIERRE ET (la Ville de) ROME ?,M. l’abbe N. PORTAIL,,22.05.1995,"Institut Uni. St-Grégoire le Grand, Lyon",22.05.1995,
/quil5,SAINTE VIERGE,L'IMMACULÉE CONCEPTION,M. l'abbé V. QUILTON,Conférences de Constantia.,2003 - 2004,Monthey,,31.12.2004
/quil4,AUTORITÉ RELIGIEUSE,LA TOLÉRANCE,M. l'abbé V. QUILTON,Conférences de Constantia.,2003 - 2004,Monthey,,31.12.2004
/quil7,SAINTE VIERGE,LES MERVEILLES DU ROSAIRE ET SON HISTOIRE,M. l'abbé V. QUILTON,,2003 - 2004,Monthey,,31.12.2004
/raf1,AUTORITÉ RELIGIEUSE,LES SŒURS DU RAFFLAY PRÉSENTENT LEUR COMMUNAUTÉ,Mgr M. LEFEBVRE,"“Les petites Servantes de l’Agneau de Dieu”
Le relais rural qu’elles ont mis sur pied est une œuvre des plus originales et des plus utiles en notre siècle de solitude et de manque de chaleur humaine. C’est le fruit du génie de la charité chrétienne. C’est un don de Dieu !",09.10.1994,Sion,09.10.1994,
/ros7,AUTORITÉ RELIGIEUSE,HORS DE L’ÉGLISE PAS DE SALUT,M. l’abbé K. ROSCOE,"Y a-t-il un Salut en dehors de l’Église ?
Techniquement pas très bonne.",06.04.1994,"Lauzon, Canada",06.04.1994,
/ros3,AUTORITÉ RELIGIEUSE,LA FEMME PRETRE,M. l’abbé K. ROSCOE,,03.06.1993,"Lauzon, Canada",03.06.1993,
/ros4,MONSEIGNEUR LEFEBVRE,LES SACRES ÉPISCOPAUX DE 1988 ÉCLAIRÉS PAR L’HISTOIRE,M. l’abbé K. ROSCOE,,29.04.1995,"Lauzon, Canada",29.04.1995,
/rs01,RETRAITES SPIRITUELLES,INTRODUCTION A LA RETRAITE,Retraite spirituelle 2015,"Retraite de vie chrétienne,
par M. l’abbé Patrick Troadec",25-31.07.2015,Flavigny,25.07.2015,31.07.2015
/rs05,RETRAITES SPIRITUELLES,L'OFFICE DE COMPLIES,Retraite spirituelle 2015,"Retraite de vie chrétienne,
par M. l’abbé Laurençon",25-31.07.2015,Flavigny,25.07.2015,31.07.2015
/ru11,PHILOSOPHIE,CRÉATION ET ÉVOLUTION,M. l’abbé J.-M. RULLEAU,Session d’étude : Cours de philosophie.,08 - 13.07.1991,Flavigny,08.07.1991,13.07.1991
/ru16,POLITIQUE,FONDEMENTS DE LA CITÉ,M. l’abbé J.-M. RULLEAU,Session d’étude : Philosophie politique.,12 - 17.07.1993,Flavigny,12.07.1993,17.07.1993
/ru09,PHILOSOPHIE,L’ÂME HUMAINE,M. l’abbé J.-M. RULLEAU,Cours de philosophie “Science de l’âme”.,,"Séminaire International St Pie X, Écône",,
/ru13,PHILOSOPHIE,L’ÉVOLUTION,M. l’abbé J.-M. RULLEAU,"Session d’étude
Point de vue philosophique.",08 - 13.07.1991,Flavigny,08.07.1991,13.07.1991
/ru26,POLITIQUE,LA CITÉ DE DIEU (d’après l’œuvre de saint Augustin),M. l’abbe J.M. RULLEAU,,04.04.2003,Riddes,04.04.2003,
/RU16,AUTORITÉ RELIGIEUSE,LA THÉOLOGIE DU SACRÉ-CŒUR,M. l’abbé J.-M. RULLEAU,Session d’étude 1992.,06 - 10.07.1992,Flavigny,06.07.1992,10.07.1992
/ru07,AUTORITÉ RELIGIEUSE,LE CARÊME,M. l’abbe J.M. RULLEAU,(Récollection trimestrielle). Écône,17.02.1991,"Séminaire Inter. St Pie X, Écône",17.02.1991,
/ru17,AUTORITÉ RELIGIEUSE,LE SACRIFICE DU CHRIST ET DE L'ÉGLISE,M. l’abbé J.-M. RULLEAU,Session d’étude 1989.,10 - 17.07.1989,Flavigny,10.07.1989,17.07.1989
/ru01,DROIT,LES DROITS DE L’HOMME SONT-ILS CHRÉTIENS ?,M. l’abbé J.-M. RULLEAU,,16.02.1990,Sion,16.02.1990,
/ru08,RETRAITES SPIRITUELLES,"MÉDITATION SUR 4 FÊTES LITURGIQUES : ASCENSION, PENTECÔTE, FÊTE-DIEU, SACRÉ-COEUR",M. l’abbé J.-M. RULLEAU,Récollection trimestrielle.,05.05.1991,"Séminaire Inter. St Pie X, Écône",05.05.1991,
/ru14,PHILOSOPHIE,PHILOSOPHIE DE LA CONNAISSANCE,M. l’abbe J.M. RULLEAU,"Session de philosophie, Août 1992",08.1992,,01.08.1992,31.08.1992
/ru30,RETRAITES SPIRITUELLES,RETRAITE ANNUELLE 2002 : LE MYSTÈRE DE LA PENTECÔTE,M. l’abbe J.M. RULLEAU,Introduction – Le mystère de la Pentecôte,2002,Bellaigue,01.01.2002,31.12.2002
/ru19,AUTORITÉ RELIGIEUSE,THÉOLOGIE DE LA LITURGIE,M. l’abbe J.M. RULLEAU,"Session d’étude
Introduction à la session.",09 - 04.07.1990,Flavigny,09.07.1990,04.07.1990
/RU11,NOTRE SEIGNEUR,THÉOLOGIE DE LA VIE DE N.S. JÉSUS-CHRIST,M. l’abbe J.M. RULLEAU,,28.02.1992,Sion,28.02.1992,
/RUIZ1,CRISE DE L’ÉGLISE,L’ÉGLISE ASSIÉGÉE : HISTOIRE DE LA CRISE DE L’ÉGLISE DE LA RENAISSANCE À NOS JOURS,M. l’abbé H. RUIZ VALLEJO,À l’origine : conférence audiovisuelle.,,Monthey,,
/RUS1,PHILOSOPHIE,LES ORIGINES DE L’HOMME,M. l’abbé G. RUSAK,"Session d’étude, École Sainte Famille.",28.06.1996,"Lauzon, Canada",28.06.1996,
/s02,SERMONS,APOSTOLAT DE KATHARINA TANGARI ET SERMON À LA BASILIQUE DE L'ENFANT-JÉSUS À PRAGUE,M. l’abbé F. SCHMIDBERGER,Conférence donnée à l’occasion du pèlerinage : Sur les traces de Mme Tangari.,07.11.1992,Mariazell,07.11.1992,
/si02,NOTRE SEIGNEUR,JESUS-CHRIST et JESUS-CHRIST CRUCIFIE !,M. l’abbe M. SIMOULIN,"Conférence spirituelle de carême.
Elle nous fait pénétrer dans l’amour insondable du Cœur de Jésus.",04.03.1990,Riddes,04.03.1990,
/si01,DROIT,L’ÉGLISE ET LES DROITS DE L’HOMME,M. l’abbé M. SIMOULIN,"Remarquable par sa clarté, sa hauteur et sa simplicité.",27.01.1991,Sion,27.01.1991,
/si47,NOTRE SEIGNEUR,"L’INCARNATION DU FILS DE DIEU, FINALITÉ ET MOTIFS",M. l’abbé M. SIMOULIN,,24.11.1991,Écône,24.11.1991,
/si37,DROIT,LA JUSTICE ORIGINELLE,M. l’abbe M. SIMOULIN,,21.10.1990,"Séminaire Inter. St Pie X, Écône",21.10.1990,
/si41,DROIT,LA LOI NOUVELLE,M. l’abbé M. SIMOULIN,,10.02.1991,Écône,10.02.1991,
/si35,PHILOSOPHIE,LE MAL,M. l’abbe M. SIMOULIN,"Avec St Thomas d’Aquin, il nous donne, de ce sujet difficile, une définition claire et
compréhensible .",10.06.1986,"Institut Uni. St Pie X, Paris",10.06.1986,
/si82,AUTORITÉ RELIGIEUSE,LE PRÊTRE,M. l’abbé M. SIMOULIN,Homélie de la 1ere Messe de M. l’abbé Rebourgeon et prédication à Carouge.,30.06.1992 - 14.04.1991,"Écône, Carouge",30.06.1992,14.04.1991
/si45,AUTORITÉ RELIGIEUSE,LES DONS DU SAINT-ESPRIT,M. l’abbé M. SIMOULIN,,16.06.1991,Écône,16.06.1991,
/si33,MONSEIGNEUR LEFEBVRE,LES SACRES DU 30 JUIN 1988,M. l’abbe M. SIMOULIN,,16.06.1998,"Institut Uni. St Pie X, Paris",16.06.1998,
/si44,AUTORITÉ RELIGIEUSE,LES VERTUS THÉOLOGALES,M. l’abbé M. SIMOULIN,,26.05.1991,Écône,26.05.1991,
/SK1,CULTURE,L’ART ET LES ARTISTES APRÈS LE CONCILE DE TRENTE,Mme A. SKLIAR,,16.10.1990,"Instit. Universitaire St-Pie X, Paris",16.10.1990,
/SK3,CULTURE,L’ART RELIGIEUX APRÈS LE CONCILE DE TRENTE,Mme A. SKLIAR,,21.01.1991,"Instit. Universitaire St-Pie X, Paris",21.01.1991,
/com1,MUSIQUE,LES COMPLIES DE LA SEMAINE APRÈS L’ÉPIPHANIE,Messes chantées et diverses complie,,07 - 10.01,"Séminaire International St Pie X, Écône",,
/st1,PHILOSOPHIE,L’ÉVOLUTION : MYTHE OU RÉALITÉ ?,M. Ph. STOTT,La Révélation confirmée par la science.,04.05.1992,Sion,04.05.1992,
/st2,SOCIÉTÉ,SIDA : OÙ EST LA VÉRITÉ ?,M. Ph. STOTT,,18.10.1993,Sion,18.10.1993,
/t09,RETRAITES SPIRITUELLES,CHEMIN DE CROIX ? - DEUXIÈME CONFÉRENCE : RÉVOLUTION CULTURELLE ET SUBJECTIVISTE - PRÉPARATION SPIRITUELLE À LA NOUVELLE PERSÉCUTION RELIGIEUSE,M. l’abbé G.-M. TAM,Récollection.,15.11.1998,Riddes,15.11.1998,
/t14,RETRAITES SPIRITUELLES,L’HOMME EST CRÉÉ SEULEMENT POUR CONNAÎTRE DIEU,M. l’abbé G.-M. TAM,,07.03.2004,Riddes,07.03.2004,
/t01,RETRAITES SPIRITUELLES,LE PRÉCIEUX SANG – L'ANNONCIATION – L'ENFER,M. l’abbé G.-M. TAM,Trois homélies.,29.07.1984 - 25.03.1984 -05.02.1984,Écône,29.07.1984,
/t03,CRISE DE L’ÉGLISE,"LES ÉTAPES DE LA LAÏCISATION DANS L’ÉGLISE, ET LES PROBABLES DÉVELOPPEMENTS FUTURS",M. l’abbé G.-M. TAM,Cette conférence nous fait comprendre de façon simple et claire le combat entre le Dieu d’Amour qui veut nous sauver et la misère des hommes qui préférent la séduction à la Vérité. Elle nous montre les progrès et le recul de la chrétienté à travers les siècles. À quel stade sommes-nous actuellement ? Vous le saurez en écoutant cette conférence.,20.08.1995,Sion,20.08.1995,
/t15,RETRAITES SPIRITUELLES,PROBLÈMES NOUVEAUX DE SPIRITUALITÉ DANS LE MONDE MODERNE,M. l’abbé G.-M. TAM,Conférence de récollection.,19.03.2005,Riddes,19.03.2005,
/to2,RETRAITES SPIRITUELLES,RÉCOLLECTION : COMMENT SAIS-JE QUE DIEU M'AIME ?,M. l’abbé G.-M. TAM,Contemplation pour obtenir l’amour de Dieu.,03.03.1991,Riddes,03.03.1991,
/t10,RETRAITES SPIRITUELLES,RETOUR À DIEU À TRAVERS LES CHOSES,M. l’abbé G.-M. TAM,Récollection pour les dames.,16.11.1998,Riddes,16.11.1998,
/t11,RETRAITES SPIRITUELLES,SAINT IGNACE ET SON TEMPS,M. l’abbé G.-M. TAM,2 cours d’histoire.,03.06.1983,Écône,03.06.1983,
/TA1,CULTURE,SATAN DANS LES LETTRES DE DOSTOIEVSKI À BERNANOS,M. l’abbé de TANOUARN,,30.11.1992,"Instit. St-Grégoire le Grand, Lyon",30.11.1992,
/tho09,RETRAITES SPIRITUELLES,L'INSTITUT UNIVERSITARIE SAINT PIE X,M. l’abbé THOUVENOT,Retraite de vie Chrétienne.,22 - 28.07.2006,Flavigny,22.07.2006,28.07.2006
/tho15,RETRAITES SPIRITUELLES,L’ÉDUCATION CHRÉTIENNE,M. l’abbé THOUVENOT,,22-27.07.2007,Flavigny,22.07.2007,27.07.2007
/tho05,RETRAITES SPIRITUELLES,L’INSTITUT UNIVERSITAIRE SAINT PIE X,M. l’abbé THOUVENOT,Retraite de vie Chrétienne. Conférence no 19.,25 - 30.07.2004,Flavigny,25.07.2004,30.07.2004
/tis08,AUTORITÉ RELIGIEUSE,JURIDICTION DE SUPPLÉANCE ET SENS HIÉRARCHIQUE,Mgr B. TISSIER DE MALLERAIS,À quelle autorité peut prétendre la Fraternité Sacerdotal St-Pie X.,09 - 10.03.1991,Paris,09.03.1991,10.03.1991
/tis20,AUTORITÉ RELIGIEUSE,LA FONCTION DU PRÊTRE,Mgr B. TISSIER DE MALLERAIS,Ordinations au sous-diaconat et au diaconat.,,,,
/tis6,AUTORITÉ RELIGIEUSE,LA TRADITION VIVANTE ET COMBATTANTE,Mgr B. TISSIER DE MALLERAIS,,12.10.1998,"Institut Universitaire St-Grégoire le Grand, Lyon",12.10.1998,
/tis13,AUTORITÉ RELIGIEUSE,LE LANGAGE DE LA FOI – FAIRE LA VOLONTÉ DE DIEU,Mgr B. TISSIER DE MALLERAIS,Récollection.,05 - 06.11.2000,Riddes,05.11.2000,06.11.2000
/tis4,AUTORITÉ RELIGIEUSE,VERITATIS SPLENDOR,Mgr B. TISSIER DE MALLERAIS,,24.04.1995,"Institut Universitaire St-Grégoire le Grand, Lyon",24.04.1995,
/TOU15,ÉDUCATION,LES DIFFÉRENTS ASPECTS DE L’ÉDUCATION,M. l’abbé Ph. TOULZA,,25 - 30.07.2004,Flavigny,25.07.2004,30.07.2004
/tou09,RETRAITES SPIRITUELLES,NOUS OMMES FAITS POUR LE CIEL?,M. l’abbé Ph. TOULZA,Retraite de vie Chrétienne. Conférence no 8.,22 - 27.07.2002,Flavigny,22.07.2002,27.07.2002
/tr63,RETRAITES SPIRITUELLES,LA MISÉRICORDE DE DIEU,M. l’abbé P. TROADEC,Retraite de vie Chrétienne. Conférence no 8.,25 - 30.07.2004,Flavigny,25.07.2004,30.07.2004
/tr68,RETRAITES SPIRITUELLES,LE BONHEUR DU CIEL,M. l’abbé P. TROADEC,Retraite de vie Chrétienne. Conférence no 4.,23 - 29.07.2005,Flavigny,23.07.2005,29.07.2005
/tr26,RETRAITES SPIRITUELLES,LE MYSTÈRE DE L’ÉGLISE,M. l’abbé P. TROADEC,,20.10.1991,"Institut Universitaire St-Grégoire le Grand, Lyon",20.10.1991,
/tr13,AUTORITÉ RELIGIEUSE,LE PRÊTRE,M. l’abbé P. TROADEC,,20.03.1995,"Instit. St-Grégoire le Grand, Lyon",20.03.1995,
/tr30,AUTORITÉ RELIGIEUSE,LE RÔLE DES CHARISMES DANS L’ÉGLISE,M. l’abbé P. TROADEC,"Règles pour discerner le vrai du faux, d’après saint Jean de la Croix.",04.05.1992,"Institut St-Grégoire le Grand, Lyon",04.05.1992,
/tr10,AUTORITÉ RELIGIEUSE,LES COMMANDEMENTS DE DIEU,M. l’abbé P. TROADEC,,1993 - 1994,"Instit. St-Grégoire le Grand, Lyon",,31.12.1994
/TR16,AUTORITÉ RELIGIEUSE,QUE JE ME CONNAISSE ET QUE JE VOUS CONNAISSE SEIGNEUR ! LA GRÂCE ET LA CHARITÉ,M. l’abbé P. TROADEC,"Ce cycle de conférences spirituelles et théologiques d’après la spiritualité de saint Augustin et saint Thomas d’Aquin, nous apprend à nous connaître nous-même, ce qui n’est pas toujours évident !
Thèmes :
L’entretien de Notre-Seigneur avec Nicodème, avec la Samaritaine.
Notre-Seigneur et la charité.
Les rayons du soleil de la charité.
Vertus acquises et vertus infuses.
Les dons du Saint-Esprit.
Les Béatitudes. Sagesse, prudence, conseil…",11.1989 - 05.1990,"Institut Universitaire St-Grégoire le Grand, Lyon",,31.05.1990
/TR17,AUTORITÉ RELIGIEUSE,QUE JE VOUS CONNAISSE SEIGNEUR !,M. l’abbé P. TROADEC,"Ce cycle de conférences, d’après la spiritualité de Saint Augustin, nous apprend à connaître Notre-Seigneur.
Les principaux thèmes de ce cycle :
Commentaire du prologue de Saint Jean.
Le Mystère de l’Incarnation.
Jésus Souverain Prêtre.
L’amour du Sauveur et le Mystère de la Rédemption.
Comment tirer profit des Mystères de Notre-Seigneur ?
Le dernier avènement de Notre-Seigneur à la fin des Temps.",11.1990 - 05.1991,"Institut Uni. St-Grégoire le Grand, Lyon",,31.05.1991
/tr33,AUTORITÉ RELIGIEUSE,RÈGLES DE VIE SPIRITUELLE,M. l’abbé P. TROADEC,,28.07 - 01.08.1997,Pouilly-en-Auxois,28.07.1997,01.08.1997
/v06,CULTURE,ISRAËL : UNE IDENTITÉ EN CRISE ?,M. le prof. D. VIAIN,,15.04.1991,"Institut Universitaire St-Pie X, Paris",15.04.1991,
/v09,CULTURE,LES CATHOLIQUES ET LA SCIENCE,M. le prof. D. VIAIN,Guerre ou paix.,03.10.1993,Sion,03.10.1993,
/V10,CULTURE,LES LETTRES CONTRE LA SCIENCE,M. le prof. D. VIAIN,,27.03.1995,"Instit. St-Grégoire le Grand, Lyon",27.03.1995,
/v01,CULTURE,REGARDS CHRÉTIENS SUR L’ANTIQUITÉ PAÏENNE,M. le prof. D. VIAIN,"Colloque de l’Institut Universitaire St Pie X, Paris.",08.12.1990,"Institut Universitaire St Pie X, Paris",08.12.1990,
/va1,ERREURS FAUSSES RELIGIONS,LA POSTÉRITÉ DU SERPENT OU L’INFLUENCE DU DÉMON DANS LE MONDE MODERNE,M. VAQUIÉ,,19.02.1990,"Institut St-Grégoire le Grand, Lyon",19.02.1990,
/va2,ERREURS FAUSSES RELIGIONS,VRAIE ET FAUSSE MYSTIQUE,M. VAQUIÉ,,11.02.1991,"Institut St-Grégoire le Grand, Lyon",11.02.1991,
/ve1,POLITIQUE,OBÉISSANCE ET INSURRECTION,M. le prof. VERNIER,Colloques sur la Révolution de 1789.,21.01.1989,"Institut Universitaire St-Pie X, Paris",21.01.1989,
/vep1,MUSIQUE,VÊPRES DU DIMANCHE,,"Magnificat
Te Deum
Complies
Salve Regina
Laudes
Acclamations carolingiennes
Panis Angelicum",11.05.1998,Écône,11.05.1998,
/verl2,RETRAITES SPIRITUELLES,MON CHEMINEMENT VERS LE RETOUR,Rév. père VERLINDE,Un témoignage pour notre temps.,,,,
/vig3,POLITIQUE,LA DÉCHRISTIANISATION DU MONDE CONTEMPORAIN,M. J. de VIGUERIE,,22.02.1995,Lauzon (Canada),22.02.1995,
/wi14,AUTORITÉ RELIGIEUSE,L’AUTORITÉ ET L’OBÉISSANCE DOIVENT ÊTRE AU SERVICE DE LA VÉRITÉ,Mgr R. WILLIAMSON,,,Écône,,
/wi07,POLITIQUE,L’ÉTAT DE L’ÉGLISE AUX ÉTATS-UNIS - L’ÉTAT DU MONDE ET QUELQUES PRONOSTICS POUR L’AVENIR,Mgr R. WILLIAMSON,,27.06.1990,Sion,27.06.1990,
/wi10,AUTORITÉ RELIGIEUSE,"ORDINATIONS SACERDOTALES 1999 : LA VÉRITE, PURE OU FRELATÉE ?",Mgr R. WILLIAMSON,,29.06.1999,Écône,29.06.1999,
